url,id,region,province,locality,zip_code,Longitude,Latitude,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state,energy_type,EPC_score,EnergyConsumptionPerSqm,parking_outdoor,parking_indoor,price_per_sqm
https://www.immoweb.be/en/classified/apartment/for-sale/beveren-%20leie/8791/11163818,11163818.0,Flanders,West Flanders,BEVEREN- LEIE,8791.0,3.3467202,50.876099,APARTMENT,APARTMENT,1150000.0,15.0,650.0,INSTALLED,,,1,0.0,0,0.0,0.0,2.0,,unknown,GAS,B,176.0,,,1769.23
https://www.immoweb.be/en/classified/apartment/for-sale/beveren-%20leie/8791/11163816,11163816.0,Flanders,West Flanders,BEVEREN- LEIE,8791.0,3.3473735,50.8756477,APARTMENT,APARTMENT,155000.0,2.0,108.0,INSTALLED,,,1,0.0,0,0.0,0.0,4.0,,TO_BE_DONE_UP,GAS,C,239.0,,1.0,1435.19
https://www.immoweb.be/en/classified/loft/for-sale/wielsbeke/8710/11163812,11163812.0,Flanders,West Flanders,Wielsbeke,8710.0,3.3662807,50.9089098,APARTMENT,LOFT,259000.0,1.0,68.0,INSTALLED,,,1,18.0,0,0.0,0.0,4.0,,GOOD,GAS,A,76.0,,1.0,3808.82
https://www.immoweb.be/en/classified/loft/for-sale/lot/1651/11163798,11163798.0,Flanders,Flemish Brabant,Lot,1651.0,4.2780112,50.7641258,APARTMENT,LOFT,425000.0,1.0,150.0,INSTALLED,,,0,0.0,0,0.0,0.0,3.0,,AS_NEW,GAS,B,124.0,2.0,,2833.33
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/11163794,11163794.0,Flanders,East Flanders,SINT-NIKLAAS,9100.0,4.1624374,51.147497,APARTMENT,APARTMENT,258000.0,2.0,90.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,unknown,GAS,B,142.0,,1.0,2866.67
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11163792,11163792.0,Flanders,Antwerp,Lier,2500.0,4.5537264,51.133885,APARTMENT,APARTMENT,259000.0,2.0,85.0,INSTALLED,,-1.0,1,10.0,0,0.0,0.0,2.0,,unknown,GAS,A,36.0,,,3047.06
https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-niklaas/9100/11163791,11163791.0,Flanders,East Flanders,SINT-NIKLAAS,9100.0,4.1624374,51.147497,APARTMENT,GROUND_FLOOR,258000.0,2.0,90.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,unknown,GAS,B,142.0,,1.0,2866.67
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10973493,10973493.0,Flanders,Antwerp,Antwerp,2018.0,,,APARTMENT,APARTMENT,549000.0,4.0,228.0,unknown,,-1.0,0,0.0,0,0.0,0.0,2.0,,unknown,unknown,C,207.0,1.0,,2407.89
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/11163790,11163790.0,Flanders,Antwerp,Willebroek,2830.0,4.3525926,51.0594714,APARTMENT,APARTMENT,280000.0,1.0,158.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,TO_RENOVATE,unknown,E,470.0,1.0,,1772.15
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/11163789,11163789.0,Flanders,Antwerp,Willebroek,2830.0,4.3525926,51.0594714,APARTMENT,APARTMENT,220000.0,1.0,100.0,unknown,,-1.0,0,0.0,0,0.0,0.0,2.0,,TO_RENOVATE,GAS,C,250.0,1.0,,2200.0
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11138438,11138438.0,Brussels,Brussels,SCHAERBEEK,1030.0,4.3857309,50.854319,APARTMENT,APARTMENT,199000.0,1.0,69.0,INSTALLED,,,0,0.0,0,0.0,0.0,2.0,,TO_BE_DONE_UP,GAS,E,260.0,,,2884.06
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8301/11154097,11154097.0,Flanders,West Flanders,Knokke-Heist,8301.0,3.2415003,51.3297832,APARTMENT,APARTMENT,430000.0,2.0,94.0,HYPER_EQUIPPED,0.0,,0,0.0,0,0.0,0.0,3.0,False,unknown,GAS,A,67.0,,,4574.47
https://www.immoweb.be/en/classified/apartment/for-sale/denderleeuw/9470/11154082,11154082.0,Flanders,East Flanders,Denderleeuw,9470.0,4.0667689,50.8904395,APARTMENT,APARTMENT,269000.0,3.0,102.0,HYPER_EQUIPPED,0.0,,1,5.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,B,103.25,1.0,,2637.25
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11154067,11154067.0,Flanders,West Flanders,Middelkerke,8430.0,2.8228685,51.1913512,APARTMENT,APARTMENT,450000.0,2.0,80.0,INSTALLED,0.0,,1,10.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,B,171.0,,,5625.0
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/11154046,11154046.0,Flanders,West Flanders,Brugge,8000.0,3.2196196,51.1961968,APARTMENT,APARTMENT,299000.0,1.0,76.0,INSTALLED,0.0,,1,14.0,0,0.0,0.0,2.0,False,AS_NEW,GAS,A,70.0,1.0,,3934.21
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/11154044,11154044.0,Flanders,West Flanders,Brugge,8000.0,3.2196196,51.1961968,APARTMENT,APARTMENT,289000.0,1.0,76.0,INSTALLED,0.0,,1,14.0,0,0.0,0.0,2.0,False,AS_NEW,unknown,A,70.0,,,3802.63
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11154035,11154035.0,Flanders,West Flanders,NIEUWPOORT,8620.0,,,APARTMENT,APARTMENT,325000.0,3.0,96.0,INSTALLED,,,1,0.0,0,0.0,0.0,2.0,,unknown,GAS,B,122.0,,1.0,3385.42
https://www.immoweb.be/en/classified/apartment/for-sale/heusden-zolder/3550/11154025,11154025.0,Flanders,Limburg,Heusden-Zolder,3550.0,5.3074674,51.0190223,APARTMENT,APARTMENT,385000.0,2.0,125.0,unknown,,,1,35.0,0,0.0,0.0,2.0,,GOOD,GAS,B,141.0,2.0,2.0,3080.0
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11154016,11154016.0,Brussels,Brussels,Jette,1090.0,,,APARTMENT,APARTMENT,205000.0,2.0,70.0,INSTALLED,,-1.0,1,4.0,0,0.0,0.0,2.0,,unknown,FUELOIL,F,285.0,,1.0,2928.57
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11154468,11154468.0,Flanders,West Flanders,Oostende,8400.0,2.9072313,51.2165325,APARTMENT,APARTMENT,159000.0,1.0,56.0,INSTALLED,,-1.0,1,0.0,0,0.0,0.0,2.0,,GOOD,GAS,A,100.0,,,2839.29
https://www.immoweb.be/en/classified/ground-floor/for-sale/edegem/2650/11154464,11154464.0,Flanders,Antwerp,Edegem,2650.0,4.4341371,51.1542088,APARTMENT,GROUND_FLOOR,233000.0,2.0,84.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,TO_BE_DONE_UP,GAS,C,205.0,,1.0,2773.81
https://www.immoweb.be/en/classified/apartment/for-sale/kontich/2550/11154459,11154459.0,Flanders,Antwerp,Kontich,2550.0,4.4707272,51.1344225,APARTMENT,APARTMENT,239000.0,2.0,70.0,INSTALLED,,-1.0,0,0.0,1,160.0,0.0,3.0,,GOOD,GAS,C,261.0,1.0,1.0,3414.29
https://www.immoweb.be/en/classified/duplex/for-sale/edegem/2650/11154458,11154458.0,Flanders,Antwerp,Edegem,2650.0,4.4481726,51.1555986,APARTMENT,DUPLEX,375000.0,4.0,175.0,INSTALLED,,-1.0,1,0.0,1,0.0,0.0,2.0,,GOOD,GAS,B,107.0,1.0,1.0,2142.86
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11154455,11154455.0,Flanders,Antwerp,Mortsel,2640.0,4.4443598,51.1843782,APARTMENT,APARTMENT,435000.0,3.0,130.0,INSTALLED,,-1.0,1,12.0,0,0.0,0.0,3.0,,GOOD,GAS,A,91.0,,3.0,3346.15
https://www.immoweb.be/en/classified/ground-floor/for-sale/edegem/2650/11154450,11154450.0,Flanders,Antwerp,Edegem,2650.0,4.4529602,51.147602,APARTMENT,GROUND_FLOOR,269000.0,3.0,84.0,SEMI_EQUIPPED,,-1.0,1,0.0,0,0.0,0.0,3.0,,TO_RENOVATE,GAS,D,317.0,,,3202.38
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11154447,11154447.0,Flanders,Antwerp,Antwerp,2000.0,4.4112551,51.2312568,APARTMENT,APARTMENT,595000.0,2.0,137.0,INSTALLED,,-1.0,1,0.0,0,0.0,0.0,3.0,,AS_NEW,GAS,C,252.0,,2.0,4343.07
https://www.immoweb.be/en/classified/duplex/for-sale/edegem/2650/11154445,11154445.0,Flanders,Antwerp,Edegem,2650.0,4.4301585,51.1563748,APARTMENT,DUPLEX,225000.0,1.0,81.0,SEMI_EQUIPPED,,-1.0,1,0.0,0,0.0,0.0,3.0,,GOOD,GAS,C,221.0,1.0,,2777.78
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11154441,11154441.0,Flanders,Antwerp,Mortsel,2640.0,4.449512,51.1653708,APARTMENT,APARTMENT,279000.0,2.0,81.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,JUST_RENOVATED,GAS,B,106.0,,,3444.44
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11154440,11154440.0,Flanders,Antwerp,Mortsel,2640.0,4.449512,51.1653708,APARTMENT,APARTMENT,279000.0,2.0,81.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,JUST_RENOVATED,GAS,A,74.0,,,3444.44
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/11154439,11154439.0,Flanders,Antwerp,Mortsel,2640.0,4.449512,51.1653708,APARTMENT,GROUND_FLOOR,299000.0,2.0,70.0,INSTALLED,,-1.0,0,0.0,1,109.0,0.0,2.0,,JUST_RENOVATED,GAS,B,160.0,,,4271.43
https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/11154432,11154432.0,Brussels,Brussels,Sint-Lambrechts-Woluwe,1200.0,4.4022842,50.8405607,APARTMENT,APARTMENT,330000.0,2.0,86.0,unknown,0.0,,1,0.0,0,0.0,0.0,2.0,False,unknown,GAS,F,283.0,,1.0,3837.21
https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/11154427,11154427.0,Flanders,Antwerp,Edegem,2650.0,4.4178896,51.1609051,APARTMENT,APARTMENT,285000.0,2.0,82.0,INSTALLED,,-1.0,1,0.0,0,0.0,0.0,3.0,,JUST_RENOVATED,GAS,C,253.0,,,3475.61
https://www.immoweb.be/en/classified/penthouse/for-sale/ny/6990/11154895,11154895.0,Wallonie,Luxembourg,NY,6990.0,5.4834243,50.2871113,APARTMENT,PENTHOUSE,75000.0,1.0,50.0,INSTALLED,,,1,24.0,0,0.0,0.0,3.0,,GOOD,ELECTRIC,G,880.0,2.0,,1500.0
https://www.immoweb.be/en/classified/ground-floor/for-sale/haaltert/9450/11154894,11154894.0,Flanders,East Flanders,HAALTERT,9450.0,3.9935404,50.8915594,APARTMENT,GROUND_FLOOR,240000.0,2.0,111.0,INSTALLED,,,1,20.0,0,0.0,0.0,2.0,,unknown,GAS,B,142.0,,,2162.16
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11154891,11154891.0,Flanders,Antwerp,Antwerp,2000.0,4.410662,51.213694,APARTMENT,APARTMENT,326000.0,2.0,109.0,unknown,,-1.0,1,0.0,0,0.0,0.0,4.0,,unknown,GAS,B,139.0,,1.0,2990.83
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/11154882,11154882.0,Flanders,West Flanders,Koksijde,8670.0,2.6252333,51.1133558,APARTMENT,APARTMENT,469000.0,3.0,94.0,USA_HYPER_EQUIPPED,0.0,,1,100.0,0,0.0,0.0,3.0,False,AS_NEW,ELECTRIC,C,257.0,,,4989.36
https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/11154879,11154879.0,Wallonie,Liège,Herstal,4040.0,5.614447,50.6560032,APARTMENT,APARTMENT,145000.0,1.0,60.0,SEMI_EQUIPPED,0.0,,1,5.0,0,0.0,0.0,2.0,False,GOOD,FUELOIL,B,139.0,1.0,,2416.67
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11154878,11154878.0,Brussels,Brussels,Molenbeek-Saint-Jean,1080.0,4.3424018,50.8601331,APARTMENT,APARTMENT,215000.0,2.0,70.0,USA_INSTALLED,,,0,0.0,0,0.0,0.0,2.0,False,GOOD,GAS,C,124.0,,,3071.43
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11103594,11103594.0,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,1080.0,,,APARTMENT,APARTMENT,179000.0,2.0,70.0,INSTALLED,,,0,0.0,0,0.0,0.0,2.0,False,GOOD,GAS,G,398.0,,,2557.14
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11154877,11154877.0,Brussels,Brussels,Schaerbeek,1030.0,4.3672648,50.8631537,APARTMENT,APARTMENT,245000.0,2.0,120.0,USA_SEMI_EQUIPPED,0.0,,1,3.0,0,0.0,0.0,2.0,False,TO_RENOVATE,GAS,G,574.0,,,2041.67
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11154874,11154874.0,Brussels,Brussels,Forest,1190.0,,,APARTMENT,APARTMENT,340000.0,3.0,95.0,INSTALLED,,,1,9.0,0,0.0,0.0,3.0,,GOOD,FUELOIL,E,223.0,1.0,1.0,3578.95
https://www.immoweb.be/en/classified/apartment/for-sale/wanze/4520/11154865,11154865.0,Wallonie,Liège,WANZE,4520.0,5.2180393,50.5305268,APARTMENT,APARTMENT,219000.0,3.0,105.0,unknown,,,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,D,261.0,,1.0,2085.71
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/11154864,11154864.0,Flanders,West Flanders,BLANKENBERGE,8370.0,3.1203675,51.3143428,APARTMENT,APARTMENT,349000.0,2.0,73.0,INSTALLED,1.0,,1,0.0,0,0.0,0.0,2.0,,GOOD,ELECTRIC,C,216.0,,,4780.82
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11154156,11154156.0,Brussels,Brussels,Uccle,1180.0,4.3392055,50.7962109,APARTMENT,APARTMENT,1200000.0,3.0,214.0,HYPER_EQUIPPED,0.0,,1,20.0,0,0.0,0.0,3.0,False,AS_NEW,GAS,C,107.0,,3.0,5607.48
https://www.immoweb.be/en/classified/apartment/for-sale/auvelais/5060/10967303,10967303.0,Wallonie,Namur,AUVELAIS,5060.0,,,APARTMENT,APARTMENT,319000.0,3.0,163.0,HYPER_EQUIPPED,,,1,10.0,0,0.0,0.0,2.0,,unknown,GAS,A,72.0,1.0,,1957.06
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11154118,11154118.0,Brussels,Brussels,Berchem-Sainte-Agathe,1082.0,4.301488,50.8580625,APARTMENT,APARTMENT,325000.0,2.0,90.0,HYPER_EQUIPPED,0.0,,1,7.0,0,0.0,0.0,2.0,False,AS_NEW,unknown,B,79.0,1.0,,3611.11
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20hoboken/2660/11154116,11154116.0,Flanders,Antwerp,Antwerpen Hoboken,2660.0,4.3503321,51.1776738,APARTMENT,APARTMENT,215000.0,2.0,80.0,unknown,0.0,,1,5.0,0,0.0,0.0,2.0,,GOOD,GAS,C,267.0,,,2687.5
https://www.immoweb.be/en/classified/ground-floor/for-sale/tihange/4500/11154109,11154109.0,Wallonie,Liège,TIHANGE,4500.0,5.2553404,50.526984,APARTMENT,GROUND_FLOOR,139500.0,1.0,66.0,INSTALLED,,,1,1.0,0,0.0,0.0,2.0,,GOOD,ELECTRIC,F,479.0,,,2113.64
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/11154105,11154105.0,Flanders,East Flanders,Aalst,9300.0,,,APARTMENT,APARTMENT,475000.0,2.0,128.0,INSTALLED,,-1.0,1,33.0,1,0.0,0.0,4.0,,unknown,GAS,A,32.0,,1.0,3710.94
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11154103,11154103.0,Brussels,Brussels,Evere,1140.0,4.4199884,50.8616773,APARTMENT,APARTMENT,259000.0,1.0,60.0,SEMI_EQUIPPED,,-1.0,1,2.0,0,0.0,0.0,3.0,,GOOD,GAS,B,48.0,,1.0,4316.67
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11154101,11154101.0,Brussels,Brussels,Jette,1090.0,4.315943,50.8910564,APARTMENT,APARTMENT,249000.0,2.0,90.0,INSTALLED,,,1,0.0,0,0.0,0.0,4.0,False,GOOD,unknown,B,89.0,,,2766.67
https://www.immoweb.be/en/classified/duplex/for-sale/hasselt/3510/11159416,11159416.0,Flanders,Limburg,Hasselt,3510.0,5.2668392,50.9448114,APARTMENT,DUPLEX,339000.0,2.0,113.0,unknown,,,1,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,161.0,2.0,,3000.0
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/11159387,11159387.0,Flanders,West Flanders,Roeselare,8800.0,3.1257001,50.9482038,APARTMENT,APARTMENT,135000.0,2.0,78.0,unknown,,,1,0.0,0,0.0,0.0,2.0,,TO_RESTORE,GAS,F,685.0,,,1730.77
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11159386,11159386.0,Brussels,Brussels,Etterbeek,1040.0,4.4017992,50.8401952,APARTMENT,APARTMENT,215000.0,1.0,57.0,unknown,0.0,,1,6.0,0,0.0,0.0,2.0,False,TO_BE_DONE_UP,GAS,G,424.0,,,3771.93
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11159380,11159380.0,Flanders,West Flanders,oostende,8400.0,2.889208,51.2158371,APARTMENT,APARTMENT,169000.0,2.0,75.0,unknown,,,1,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,166.0,,,2253.33
https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerp/2020/11156035,11156035.0,Flanders,Antwerp,Antwerp,2020.0,4.3921951,51.1883292,APARTMENT,GROUND_FLOOR,249000.0,2.0,126.0,unknown,,-1.0,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,C,222.0,,,1976.19
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11156034,11156034.0,Flanders,Antwerp,Hoboken,2660.0,4.3551332,51.1798484,APARTMENT,APARTMENT,237500.0,3.0,99.0,unknown,,-1.0,1,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,152.0,,,2398.99
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/11156032,11156032.0,Flanders,Antwerp,Antwerp,2060.0,4.4295492,51.2279699,APARTMENT,APARTMENT,139000.0,1.0,52.0,NOT_INSTALLED,,-1.0,1,3.0,0,0.0,0.0,3.0,,TO_RENOVATE,GAS,D,362.0,,,2673.08
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/11156031,11156031.0,Flanders,Antwerp,Antwerp,2060.0,4.4289656,51.2277421,APARTMENT,APARTMENT,149000.0,1.0,52.0,SEMI_EQUIPPED,,-1.0,1,3.0,0,0.0,0.0,3.0,,JUST_RENOVATED,GAS,C,243.0,,,2865.38
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2610/11156028,11156028.0,Flanders,Antwerp,Antwerp,2610.0,4.3815149,51.1778255,APARTMENT,APARTMENT,249000.0,3.0,109.0,NOT_INSTALLED,,-1.0,1,0.0,0,0.0,0.0,3.0,,TO_BE_DONE_UP,GAS,C,251.0,,,2284.4
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11156027,11156027.0,Flanders,Antwerp,Hoboken,2660.0,4.3663927,51.1844714,APARTMENT,APARTMENT,175000.0,2.0,75.0,SEMI_EQUIPPED,,-1.0,1,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,127.0,,,2333.33
https://www.immoweb.be/en/classified/ground-floor/for-sale/hoboken/2660/11156026,11156026.0,Flanders,Antwerp,Hoboken,2660.0,4.3454581,51.174624,APARTMENT,GROUND_FLOOR,196000.0,1.0,87.0,INSTALLED,,-1.0,0,0.0,1,0.0,0.0,2.0,,JUST_RENOVATED,GAS,C,231.0,,,2252.87
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/11156025,11156025.0,Flanders,Antwerp,Antwerp,2060.0,4.4177658,51.2233916,APARTMENT,APARTMENT,289000.0,2.0,106.0,USA_INSTALLED,,-1.0,1,0.0,1,0.0,0.0,2.0,,JUST_RENOVATED,GAS,C,204.0,,,2726.42
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2020/11156023,11156023.0,Flanders,Antwerp,Antwerp,2020.0,4.3831692,51.1888357,APARTMENT,APARTMENT,189000.0,1.0,85.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,unknown,GAS,C,224.0,,,2223.53
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/11156022,11156022.0,Flanders,Antwerp,Borgerhout,2140.0,4.4352978,51.215401,APARTMENT,APARTMENT,189000.0,2.0,85.0,SEMI_EQUIPPED,,-1.0,1,0.0,1,0.0,0.0,2.0,,GOOD,GAS,B,117.0,,,2223.53
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/11156021,11156021.0,Flanders,Antwerp,Borgerhout,2140.0,4.4566757,51.2138136,APARTMENT,APARTMENT,225000.0,2.0,88.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,GOOD,GAS,B,150.0,,,2556.82
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/11156019,11156019.0,Flanders,Antwerp,Antwerp,2060.0,4.4364195,51.2248572,APARTMENT,APARTMENT,179000.0,2.0,77.0,unknown,1.0,-1.0,1,4.0,0,0.0,0.0,2.0,,GOOD,unknown,B,184.0,,2.0,2324.68
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/11156017,11156017.0,Flanders,Antwerp,Borgerhout,2140.0,4.4474462,51.2104732,APARTMENT,APARTMENT,169000.0,1.0,73.0,INSTALLED,,-1.0,1,0.0,1,91.0,0.0,2.0,,GOOD,GAS,D,395.0,,,2315.07
https://www.immoweb.be/en/classified/apartment/for-sale/berlaar/2590/11156014,11156014.0,Flanders,Antwerp,Berlaar,2590.0,,,APARTMENT,APARTMENT,369000.0,2.0,150.0,INSTALLED,,,1,0.0,0,0.0,0.0,2.0,,GOOD,GAS,A,85.0,,1.0,2460.0
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2018/11156011,11156011.0,Flanders,Antwerp,Antwerp,2018.0,4.4203504,51.2177199,APARTMENT,FLAT_STUDIO,199000.0,1.0,42.0,INSTALLED,,-1.0,0,0.0,0,0.0,0.0,2.0,,AS_NEW,GAS,B,147.0,,,4738.1
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/11156009,11156009.0,Flanders,Antwerp,Borgerhout,2140.0,4.4416665,51.2139485,APARTMENT,APARTMENT,359000.0,3.0,125.0,INSTALLED,1.0,-1.0,1,0.0,0,0.0,0.0,3.0,,JUST_RENOVATED,GAS,B,197.0,,,2872.0
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/11156007,11156007.0,Flanders,Antwerp,Borgerhout,2140.0,4.4358054,51.2162651,APARTMENT,APARTMENT,199000.0,1.0,64.0,INSTALLED,,-1.0,1,3.0,0,0.0,0.0,2.0,,JUST_RENOVATED,GAS,D,373.0,,,3109.38
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11156006,11156006.0,Flanders,Antwerp,Antwerp,2018.0,4.4248018,51.2175313,APARTMENT,APARTMENT,300000.0,2.0,118.0,SEMI_EQUIPPED,,-1.0,1,4.0,1,0.0,0.0,2.0,,GOOD,GAS,D,327.0,,,2542.37
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/11156004,11156004.0,Flanders,West Flanders,Westende,8434.0,2.7750762,51.1706735,APARTMENT,APARTMENT,349000.0,3.0,89.0,INSTALLED,,-1.0,1,8.0,0,0.0,0.0,2.0,,AS_NEW,GAS,A,85.0,,1.0,3921.35
https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/11159351,11159351.0,Wallonie,Luxembourg,ARLON,6700.0,5.8028712,49.6938755,APARTMENT,APARTMENT,345000.0,3.0,93.0,USA_SEMI_EQUIPPED,,,1,7.0,0,0.0,0.0,2.0,,GOOD,unknown,A,60.0,,,3709.68
https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/11159333,11159333.0,Flanders,Limburg,SINT-TRUIDEN,3800.0,5.1817819,50.8231447,APARTMENT,APARTMENT,319000.0,2.0,87.0,INSTALLED,,,1,11.0,0,0.0,0.0,2.0,,unknown,GAS,A,60.0,,,3666.67
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwerkerken/3850/11159326,11159326.0,Flanders,Limburg,NIEUWERKERKEN,3850.0,5.2399592,50.8767194,APARTMENT,APARTMENT,270000.0,1.0,126.0,HYPER_EQUIPPED,,,1,17.0,0,0.0,0.0,2.0,,JUST_RENOVATED,unknown,A,68.0,,,2142.86
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11159301,11159301.0,Brussels,Brussels,Forest,1190.0,,,APARTMENT,APARTMENT,295000.0,2.0,95.0,INSTALLED,0.0,,1,4.0,0,0.0,0.0,3.0,False,GOOD,FUELOIL,E,250.0,,1.0,3105.26
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11159299,11159299.0,Brussels,Brussels,Molenbeek-Saint-Jean,1080.0,,,APARTMENT,APARTMENT,189000.0,1.0,86.0,SEMI_EQUIPPED,0.0,,1,12.0,0,0.0,0.0,2.0,,GOOD,GAS,D,192.0,,1.0,2197.67
https://www.immoweb.be/en/classified/duplex/for-sale/koksijde/8670/11165109,11165109.0,Flanders,West Flanders,Koksijde,8670.0,2.6308242,51.118013,APARTMENT,DUPLEX,261500.0,2.0,63.0,unknown,,,1,0.0,0,0.0,0.0,3.0,,GOOD,ELECTRIC,E,474.0,,,4150.79
https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-leeuw/1600/11165105,11165105.0,Flanders,Flemish Brabant,Sint-Pieters-Leeuw,1600.0,4.2874634,50.7908725,APARTMENT,APARTMENT,300000.0,2.0,110.0,unknown,,-1.0,0,0.0,0,0.0,0.0,2.0,,unknown,unknown,B,130.0,,,2727.27
https://www.immoweb.be/en/classified/apartment/for-sale/wommelgem/2160/11165097,11165097.0,Flanders,Antwerp,Wommelgem,2160.0,4.4911307,51.1994858,APARTMENT,APARTMENT,242500.0,2.0,114.0,SEMI_EQUIPPED,,-1.0,0,0.0,0,0.0,0.0,2.0,,GOOD,FUELOIL,D,396.0,,,2127.19
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2020/11165094,11165094.0,Flanders,Antwerp,Antwerp,2020.0,4.3915097,51.1821925,APARTMENT,APARTMENT,219000.0,2.0,89.0,unknown,,-1.0,1,5.0,0,0.0,0.0,2.0,,GOOD,FUELOIL,C,283.0,,,2460.67
